date,symbol,open,high,low,close,volume
2024-03-29,ADA,0.651,0.6677,0.6353,0.6645,27010427.68
2024-03-30,ADA,0.6645,0.6696,0.642,0.6439,16615097.59
2024-03-31,ADA,0.6439,0.6536,0.6421,0.65,12889187.95
2024-04-01,ADA,0.65,0.6515,0.6054,0.6217,26248114.69
2024-04-02,ADA,0.6217,0.6217,0.5738,0.5808,29423169.49
2024-04-03,ADA,0.5808,0.5949,0.563,0.5693,18198047.09
2024-04-04,ADA,0.5693,0.5971,0.5593,0.5833,20085026.68
2024-04-05,ADA,0.5833,0.5851,0.5599,0.5742,15612986.65
2024-04-06,ADA,0.5742,0.5895,0.5716,0.5837,8638250.48
2024-04-07,ADA,0.5837,0.5971,0.5819,0.5889,11435707.32
2024-04-08,ADA,0.5889,0.6167,0.5794,0.6139,18400640.7
2024-04-09,ADA,0.6139,0.6239,0.59,0.5911,19803704.35
2024-04-10,ADA,0.5911,0.5938,0.5582,0.5862,21109860.86
2024-04-11,ADA,0.5862,0.5944,0.5755,0.5858,11932152.71
2024-04-12,ADA,0.5858,0.5924,0.4642,0.503,62499258.66
2024-04-13,ADA,0.503,0.5165,0.403,0.4457,55377663.5
2024-04-14,ADA,0.4457,0.4782,0.4335,0.4682,37117375.03
2024-04-15,ADA,0.4682,0.4955,0.4396,0.4611,33718496.96
2024-04-16,ADA,0.4611,0.4783,0.4397,0.4586,22673656.86
2024-04-17,ADA,0.4586,0.4648,0.4277,0.4442,16792290.46
2024-04-18,ADA,0.4442,0.4612,0.4346,0.4583,14558783.2
2024-04-19,ADA,0.4583,0.476,0.4233,0.4683,24898686.99
2024-04-20,ADA,0.4683,0.5085,0.4649,0.5073,23320575.83
2024-04-21,ADA,0.5073,0.5125,0.4879,0.4992,16538750.91
2024-04-22,ADA,0.4992,0.5226,0.4952,0.517,21325826.01
2024-04-23,ADA,0.517,0.5215,0.4972,0.5,25340474.37
2024-04-24,ADA,0.5,0.5106,0.469,0.4746,19273464.75
2024-04-25,ADA,0.4746,0.4796,0.4623,0.4705,14453155.09
2024-04-26,ADA,0.4705,0.4788,0.4607,0.4628,9894250.51
2024-04-27,ADA,0.4628,0.4696,0.446,0.4671,9804290.54
2024-04-28,ADA,0.4671,0.4779,0.4582,0.4597,8335011.12
2024-04-29,ADA,0.4597,0.4634,0.4466,0.457,11744204.36
2024-04-30,ADA,0.457,0.4629,0.4257,0.4409,19662451.73
2024-05-01,ADA,0.4409,0.4572,0.4181,0.4495,21246052.86
2024-05-02,ADA,0.4495,0.4621,0.4386,0.4578,19410611.39
2024-05-03,ADA,0.4578,0.4736,0.4465,0.4675,16253604.98
2024-05-04,ADA,0.4675,0.4766,0.4625,0.4632,11054282.78
2024-05-05,ADA,0.4632,0.466,0.452,0.4581,8660992.77
2024-05-06,ADA,0.4581,0.475,0.4516,0.454,14915742.44
2024-05-07,ADA,0.454,0.4562,0.4408,0.4415,15504354.74
2024-05-08,ADA,0.4415,0.4685,0.4366,0.4516,18969254.55
2024-05-09,ADA,0.4516,0.4644,0.447,0.4635,10487993.15
2024-05-10,ADA,0.4635,0.4684,0.4433,0.4478,11541804.99
2024-05-11,ADA,0.4478,0.4509,0.4378,0.4386,9199754.1
2024-05-12,ADA,0.4386,0.443,0.4332,0.4377,4506748.7
2024-05-13,ADA,0.4377,0.4528,0.4252,0.4366,14003168.84
2024-05-14,ADA,0.4366,0.4382,0.4261,0.4281,7956484.16
2024-05-15,ADA,0.4281,0.4551,0.4262,0.4527,15642750.22
2024-05-16,ADA,0.4527,0.4629,0.4487,0.4598,17443824.88
2024-05-17,ADA,0.4598,0.4907,0.4553,0.4823,22239457.3
2024-05-18,ADA,0.4823,0.4859,0.4758,0.4823,8665910.56
2024-05-19,ADA,0.4823,0.4837,0.4637,0.4672,11644380.02
2024-05-20,ADA,0.4672,0.503,0.4609,0.502,29106249.24
2024-05-21,ADA,0.502,0.5101,0.4907,0.4945,17917443.58
2024-05-22,ADA,0.4945,0.4951,0.475,0.4832,13550840.4
2024-05-23,ADA,0.4832,0.4883,0.4449,0.4656,20546404.9
2024-05-24,ADA,0.4656,0.4695,0.4542,0.46,10499500.84
2024-05-25,ADA,0.46,0.4645,0.4572,0.462,5777034.8
2024-05-26,ADA,0.462,0.4627,0.4549,0.458,6126901.21
2024-05-27,ADA,0.458,0.4747,0.4564,0.4681,8892201.58
2024-05-28,ADA,0.4681,0.4689,0.4517,0.4572,8496602.1
2024-05-29,ADA,0.4572,0.4639,0.4503,0.4507,9021749.12
2024-05-30,ADA,0.4507,0.461,0.4431,0.4464,12055257.65
2024-05-31,ADA,0.4464,0.4555,0.4434,0.4466,8226478.98
2024-06-01,ADA,0.4466,0.4529,0.4446,0.4495,3873910.19
2024-06-02,ADA,0.4495,0.4537,0.4403,0.4462,5359837.54
2024-06-03,ADA,0.4462,0.4632,0.4433,0.4573,8493740.7
2024-06-04,ADA,0.4573,0.4659,0.4526,0.4616,10893596.59
2024-06-05,ADA,0.4616,0.4672,0.4572,0.4614,8762000.2
2024-06-06,ADA,0.4614,0.4621,0.4496,0.4581,10891842.84
2024-06-07,ADA,0.4581,0.4898,0.4294,0.4492,31490330.36
2024-06-08,ADA,0.4492,0.4492,0.4323,0.4368,9783395.57
2024-06-09,ADA,0.4368,0.4461,0.4318,0.444,5279850.26
2024-06-10,ADA,0.444,0.451,0.435,0.4404,11800435.86
2024-06-11,ADA,0.4404,0.4414,0.4129,0.4219,17632761.79
2024-06-12,ADA,0.4219,0.4441,0.4146,0.4377,13284605.87
2024-06-13,ADA,0.4377,0.4388,0.4191,0.4209,9410336.71
2024-06-14,ADA,0.4209,0.4244,0.4001,0.4119,13167153.66
2024-06-15,ADA,0.4119,0.4154,0.408,0.4137,5076926.04
2024-06-16,ADA,0.4137,0.4188,0.409,0.4165,4090915.0
2024-06-17,ADA,0.4165,0.4205,0.3909,0.4011,13666297.54
2024-06-18,ADA,0.4011,0.4024,0.3655,0.3834,28395693.03
2024-06-19,ADA,0.3834,0.3978,0.3802,0.3843,14730931.09
2024-06-20,ADA,0.3843,0.3974,0.3771,0.3841,14684442.34
2024-06-21,ADA,0.3841,0.3907,0.3735,0.3759,11960569.72
2024-06-22,ADA,0.3759,0.3906,0.3713,0.3845,11024748.33
2024-06-23,ADA,0.3845,0.3928,0.3789,0.3799,6199798.62
2024-06-24,ADA,0.3799,0.3814,0.3639,0.3776,18192360.34
2024-06-25,ADA,0.3776,0.3972,0.377,0.3917,10037158.7
2024-06-26,ADA,0.3917,0.3962,0.3829,0.3847,10158500.71
2024-06-27,ADA,0.3847,0.3937,0.3776,0.3907,9877357.71
2024-06-28,ADA,0.3907,0.3962,0.3848,0.3852,11015083.15
2024-06-29,ADA,0.3852,0.4032,0.3829,0.3836,7011962.82
2024-06-30,ADA,0.3836,0.3938,0.3782,0.3919,6306506.14
2024-07-01,ADA,0.3919,0.4081,0.3911,0.4028,9418483.95
2024-07-02,ADA,0.4028,0.4191,0.4025,0.4179,8841478.24
2024-07-03,ADA,0.4179,0.4228,0.3999,0.4066,12631711.63
2024-07-04,ADA,0.4066,0.4134,0.3615,0.362,14768512.0
2024-07-05,ADA,0.362,0.3622,0.3182,0.3499,33220903.92
2024-07-06,ADA,0.3499,0.38,0.3468,0.3708,11828908.92
2024-07-07,ADA,0.3708,0.3713,0.3448,0.3467,7907286.4
2024-07-08,ADA,0.3467,0.3799,0.3309,0.3692,17161733.19
2024-07-09,ADA,0.3692,0.3806,0.3628,0.3754,8943281.01
2024-07-10,ADA,0.3754,0.39,0.372,0.3887,8800562.47
2024-07-11,ADA,0.3887,0.405,0.3847,0.3961,12557400.48
2024-07-12,ADA,0.3961,0.418,0.3934,0.4166,14308790.36
2024-07-13,ADA,0.4166,0.4466,0.4119,0.4419,15587403.35
2024-07-14,ADA,0.4419,0.4453,0.4249,0.432,10438752.68
2024-07-15,ADA,0.432,0.4459,0.4313,0.4453,17837371.66
2024-07-16,ADA,0.4453,0.4528,0.427,0.4383,14829937.98
2024-07-17,ADA,0.4383,0.4567,0.4357,0.4361,13111513.87
2024-07-18,ADA,0.4361,0.4497,0.42,0.4234,9021815.21
2024-07-19,ADA,0.4234,0.4432,0.4147,0.4392,9577286.24
2024-07-20,ADA,0.4392,0.442,0.4279,0.4376,5930255.7
2024-07-21,ADA,0.4376,0.4488,0.4172,0.4469,7970278.52
2024-07-22,ADA,0.4469,0.4502,0.424,0.4264,12104675.2
2024-07-23,ADA,0.4264,0.4296,0.4034,0.4102,10994852.43
2024-07-24,ADA,0.4102,0.4214,0.4039,0.4064,14503431.33
2024-07-25,ADA,0.4064,0.4083,0.3817,0.3947,14094175.96
2024-07-26,ADA,0.3947,0.4199,0.3945,0.4173,9634519.92
2024-07-27,ADA,0.4173,0.4292,0.4132,0.4175,10536580.29
2024-07-28,ADA,0.4175,0.4206,0.4047,0.4073,3967154.03
2024-07-29,ADA,0.4073,0.427,0.4032,0.4032,9492828.24
2024-07-30,ADA,0.4032,0.4075,0.3942,0.4013,7603817.55
2024-07-31,ADA,0.4013,0.4077,0.3872,0.3881,9618220.21
2024-08-01,ADA,0.3881,0.3955,0.3682,0.3925,13197202.68
2024-08-02,ADA,0.3925,0.3949,0.3586,0.3633,15553412.53
2024-08-03,ADA,0.3633,0.3726,0.3491,0.3645,10045067.25
2024-08-04,ADA,0.3645,0.3675,0.3339,0.344,12738829.22
2024-08-05,ADA,0.344,0.3456,0.2771,0.312,46121236.24
2024-08-06,ADA,0.312,0.337,0.3116,0.3312,11584088.3
2024-08-07,ADA,0.3312,0.341,0.3158,0.324,11474835.64
2024-08-08,ADA,0.324,0.3535,0.3189,0.3518,9731220.64
2024-08-09,ADA,0.3518,0.3546,0.3368,0.3485,9422220.83
2024-08-10,ADA,0.3485,0.3523,0.3445,0.3458,3525820.49
2024-08-11,ADA,0.3458,0.3565,0.3272,0.3277,5649905.55
2024-08-12,ADA,0.3277,0.3445,0.3267,0.3391,5914529.42
2024-08-13,ADA,0.3391,0.3451,0.331,0.34,5565866.22
2024-08-14,ADA,0.34,0.3457,0.3313,0.3354,6327077.65
2024-08-15,ADA,0.3354,0.3418,0.3207,0.3249,8286446.11
2024-08-16,ADA,0.3249,0.3453,0.3205,0.3303,8445187.02
2024-08-17,ADA,0.3303,0.3388,0.3276,0.3373,4284599.71
2024-08-18,ADA,0.3373,0.3399,0.333,0.3343,4367037.47
2024-08-19,ADA,0.3343,0.3377,0.328,0.3368,4898492.06
2024-08-20,ADA,0.3368,0.3512,0.3357,0.3436,9073582.46
2024-08-21,ADA,0.3436,0.3774,0.3429,0.369,17443838.37
2024-08-22,ADA,0.369,0.3776,0.3645,0.3764,9985507.62
2024-08-23,ADA,0.3764,0.3927,0.374,0.3916,16871531.73
2024-08-24,ADA,0.3916,0.4015,0.3881,0.3939,10427782.03
2024-08-25,ADA,0.3939,0.3942,0.3779,0.385,8617153.11
2024-08-26,ADA,0.385,0.388,0.3662,0.3662,11089520.18
2024-08-27,ADA,0.3662,0.3728,0.3425,0.3505,11911555.41
2024-08-28,ADA,0.3505,0.3605,0.3408,0.3501,11073613.3
2024-08-29,ADA,0.3501,0.3676,0.3472,0.3579,10499230.02
2024-08-30,ADA,0.3579,0.3621,0.3378,0.3471,11615332.83
2024-08-31,ADA,0.3471,0.3504,0.3446,0.345,4247252.87
2024-09-01,ADA,0.345,0.3457,0.3274,0.3315,9668217.29
2024-09-02,ADA,0.3315,0.3373,0.3251,0.3363,7681038.2
2024-09-03,ADA,0.3363,0.3396,0.3175,0.3185,9058080.92
2024-09-04,ADA,0.3185,0.3293,0.3054,0.3234,16001754.94
2024-09-05,ADA,0.3234,0.3399,0.3197,0.3251,10027609.4
2024-09-06,ADA,0.3251,0.3317,0.3035,0.3148,10021874.72
2024-09-07,ADA,0.3148,0.3279,0.3147,0.3254,4475470.51
2024-09-08,ADA,0.3254,0.3409,0.3239,0.3391,5227834.7
2024-09-09,ADA,0.3391,0.3489,0.3376,0.3434,8688534.06
2024-09-10,ADA,0.3434,0.3457,0.3374,0.3431,4436276.42
2024-09-11,ADA,0.3431,0.3572,0.3301,0.3532,9369747.93
2024-09-12,ADA,0.3532,0.3615,0.3522,0.3563,8707456.73
2024-09-13,ADA,0.3563,0.3649,0.3504,0.3609,7464965.36
2024-09-14,ADA,0.3609,0.362,0.3515,0.3544,4981503.8
2024-09-15,ADA,0.3544,0.3563,0.3343,0.3386,6125881.34
2024-09-16,ADA,0.3386,0.3386,0.3264,0.3303,6548479.21
2024-09-17,ADA,0.3303,0.3431,0.3285,0.3338,7197402.13
2024-09-18,ADA,0.3338,0.3443,0.3273,0.3442,6375329.17
2024-09-19,ADA,0.3442,0.3565,0.3442,0.351,11905803.1
2024-09-20,ADA,0.351,0.3612,0.349,0.3523,8520103.15
2024-09-21,ADA,0.3523,0.3598,0.3506,0.3585,5911909.16
2024-09-22,ADA,0.3585,0.3593,0.3431,0.3517,5797310.97
2024-09-23,ADA,0.3517,0.3657,0.3457,0.3638,11498007.52
2024-09-24,ADA,0.3638,0.3916,0.3586,0.3877,18041130.86
2024-09-25,ADA,0.3877,0.3938,0.379,0.381,15262280.64
2024-09-26,ADA,0.381,0.404,0.3781,0.4018,17374188.83
2024-09-27,ADA,0.4018,0.4157,0.3996,0.4019,14853068.09
2024-09-28,ADA,0.4019,0.4061,0.3924,0.4006,7232909.64
2024-09-29,ADA,0.4006,0.4043,0.3929,0.3978,5492713.08
2024-09-30,ADA,0.3978,0.3978,0.3708,0.3733,11490486.7
2024-10-01,ADA,0.3733,0.3881,0.3427,0.3522,21356780.96
2024-10-02,ADA,0.3522,0.3626,0.3358,0.3433,13707449.78
2024-10-03,ADA,0.3433,0.3495,0.332,0.3454,12514101.94
2024-10-04,ADA,0.3454,0.3561,0.3429,0.3516,7965842.96
2024-10-05,ADA,0.3516,0.3557,0.3455,0.3509,3853780.56
2024-10-06,ADA,0.3509,0.3585,0.3478,0.3573,4947444.78
2024-10-07,ADA,0.3573,0.3683,0.3504,0.3514,10266895.44
2024-10-08,ADA,0.3514,0.3579,0.3409,0.3445,8839044.16
2024-10-09,ADA,0.3445,0.3477,0.3339,0.3392,6273514.52
2024-10-10,ADA,0.3392,0.3415,0.3313,0.3394,5529710.32
2024-10-11,ADA,0.3394,0.3549,0.338,0.3515,6118303.55
2024-10-12,ADA,0.3515,0.3566,0.3509,0.353,4531788.15
2024-10-13,ADA,0.353,0.3595,0.3444,0.3486,5523423.03
2024-10-14,ADA,0.3486,0.3653,0.3422,0.3643,12903783.48
2024-10-15,ADA,0.3643,0.371,0.348,0.359,12104509.49
2024-10-16,ADA,0.359,0.3609,0.3511,0.352,10182010.9
2024-10-17,ADA,0.352,0.3587,0.3394,0.3432,10690651.02
2024-10-18,ADA,0.3432,0.3529,0.3425,0.3505,7966143.37
2024-10-19,ADA,0.3505,0.357,0.3492,0.3514,4532711.76
2024-10-20,ADA,0.3514,0.3656,0.3482,0.3649,7164669.93
2024-10-21,ADA,0.3649,0.3724,0.3531,0.3607,12335633.7
2024-10-22,ADA,0.3607,0.3678,0.3549,0.3641,10435947.33
2024-10-23,ADA,0.3641,0.3688,0.3421,0.3494,11296124.64
2024-10-24,ADA,0.3494,0.3546,0.3395,0.3463,11153440.32
2024-10-25,ADA,0.3463,0.3469,0.3171,0.3258,16839395.63
2024-10-26,ADA,0.3258,0.3345,0.3205,0.3334,8175654.33
2024-10-27,ADA,0.3334,0.3419,0.3305,0.3395,4260079.1
2024-10-28,ADA,0.3395,0.3478,0.3301,0.3435,8588803.74
2024-10-29,ADA,0.3435,0.3569,0.3426,0.3561,12300473.91
2024-10-30,ADA,0.3561,0.3637,0.3507,0.3551,11509363.26
2024-10-31,ADA,0.3551,0.3611,0.3402,0.3413,9346598.98
2024-11-01,ADA,0.3413,0.3616,0.3338,0.3574,12407938.91
2024-11-02,ADA,0.3574,0.3636,0.3452,0.348,6983573.56
2024-11-03,ADA,0.348,0.3481,0.3276,0.334,8083461.91
2024-11-04,ADA,0.334,0.3366,0.3202,0.3262,8498419.39
2024-11-05,ADA,0.3262,0.3382,0.326,0.3335,8352336.77
2024-11-06,ADA,0.3335,0.3659,0.3335,0.3633,25617547.92
2024-11-07,ADA,0.3633,0.407,0.3617,0.4069,34047646.62
2024-11-08,ADA,0.4069,0.459,0.4044,0.4449,64003007.37
2024-11-09,ADA,0.4449,0.4983,0.4277,0.4967,31555306.88
2024-11-10,ADA,0.4967,0.6795,0.4883,0.5903,208491217.15
2024-11-11,ADA,0.5903,0.6248,0.5651,0.6137,116874186.3
2024-11-12,ADA,0.6137,0.6544,0.5557,0.5716,117957438.58
2024-11-13,ADA,0.5716,0.6105,0.5198,0.579,96083782.09
2024-11-14,ADA,0.579,0.6,0.542,0.579,67851911.64
2024-11-15,ADA,0.579,0.7073,0.575,0.7071,184856949.4
2024-11-16,ADA,0.7071,0.8191,0.7028,0.742,216449200.37
2024-11-17,ADA,0.742,0.7737,0.6908,0.7027,88952501.91
2024-11-18,ADA,0.7027,0.7834,0.701,0.7332,116477987.64
2024-11-19,ADA,0.7332,0.7653,0.7213,0.7396,71186353.27
2024-11-20,ADA,0.7396,0.8487,0.7394,0.8008,168312244.18
2024-11-21,ADA,0.8008,0.8245,0.7678,0.8227,111270515.23
2024-11-22,ADA,0.8227,1.046,0.8136,1.019,341470924.41
2024-11-23,ADA,1.019,1.154,1.017,1.067,344280160.53
2024-11-24,ADA,1.067,1.099,0.9406,1.024,211511243.93
2024-11-25,ADA,1.024,1.079,0.9274,0.9435,174020023.84
2024-11-26,ADA,0.9435,0.9905,0.8728,0.9603,147572168.98
2024-11-27,ADA,0.9603,1.042,0.9315,1.013,130318298.19
2024-11-28,ADA,1.013,1.049,0.9707,1.032,68057155.6
2024-11-29,ADA,1.032,1.1,1.028,1.076,129576048.1
2024-11-30,ADA,1.076,1.15,1.051,1.079,127646386.55
2024-12-01,ADA,1.079,1.164,1.038,1.15,147508970.29
2024-12-02,ADA,1.15,1.243,1.057,1.202,363258807.83
2024-12-03,ADA,1.202,1.327,1.141,1.192,353300766.69
2024-12-04,ADA,1.192,1.242,1.141,1.189,180327312.32
2024-12-05,ADA,1.189,1.246,1.117,1.161,217645502.76
2024-12-06,ADA,1.161,1.239,1.136,1.229,145923511.38
2024-12-07,ADA,1.229,1.238,1.19,1.211,85011850.92
2024-12-08,ADA,1.211,1.225,1.174,1.195,103026613.12
2024-12-09,ADA,1.195,1.195,0.9062,1.005,265682294.73
2024-12-10,ADA,1.005,1.041,0.9102,1.022,254860247.65
2024-12-11,ADA,1.022,1.116,0.9722,1.087,144797075.09
2024-12-12,ADA,1.087,1.182,1.073,1.123,151169611.92
2024-12-13,ADA,1.123,1.131,1.077,1.121,83759424.56
2024-12-14,ADA,1.121,1.133,1.043,1.061,65137195.6
2024-12-15,ADA,1.061,1.112,1.039,1.099,54165256.61
2024-12-16,ADA,1.099,1.121,1.047,1.078,93375775.75
2024-12-17,ADA,1.078,1.111,1.042,1.052,81064333.51
2024-12-18,ADA,1.052,1.061,0.9637,0.9682,110095662.18
2024-12-19,ADA,0.9682,0.9884,0.8464,0.8801,161372608.97
2024-12-20,ADA,0.8801,0.9589,0.761,0.9496,192123357.45
2024-12-21,ADA,0.9496,0.9975,0.8861,0.9046,90428338.73
2024-12-22,ADA,0.9046,0.9241,0.8581,0.8825,54843101.41
2024-12-23,ADA,0.8825,0.9412,0.8614,0.9253,81135361.41
2024-12-24,ADA,0.9253,0.9496,0.8907,0.9353,54995221.65
2024-12-25,ADA,0.9353,0.9392,0.8992,0.9169,31403247.78
2024-12-26,ADA,0.9169,0.9273,0.8502,0.8602,38617604.74
2024-12-27,ADA,0.8602,0.9133,0.8545,0.8758,43823907.63
2024-12-28,ADA,0.8758,0.8981,0.8652,0.8881,21047927.86
2024-12-29,ADA,0.8881,0.9106,0.8501,0.8574,34334089.75
2024-12-30,ADA,0.8574,0.9028,0.8284,0.86,64030535.2
2024-12-31,ADA,0.86,0.8775,0.8387,0.8435,38365582.99
