date,symbol,open,high,low,close,volume
2024-02-19,ETH,2881.4,2984.2,2857.64,2945.0,953161117.46
2024-02-20,ETH,2945.0,3032.5,2874.59,3015.27,1285168708.83
2024-02-21,ETH,3015.27,3017.25,2869.15,2968.67,1221365901.95
2024-02-22,ETH,2968.67,3035.27,2906.44,2969.67,1186610554.8
2024-02-23,ETH,2969.67,2991.73,2906.28,2922.1,792750968.62
2024-02-24,ETH,2922.1,3005.45,2906.62,2992.35,429496146.2
2024-02-25,ETH,2992.35,3119.66,2983.68,3112.81,812148194.41
2024-02-26,ETH,3112.81,3197.66,3037.24,3178.24,1171482366.27
2024-02-27,ETH,3178.24,3288.82,3167.46,3243.69,1211227367.65
2024-02-28,ETH,3243.69,3490.66,3194.42,3386.34,1707770843.75
2024-02-29,ETH,3386.34,3520.76,3303.6,3342.24,1367994605.43
2024-03-01,ETH,3342.24,3453.77,3340.92,3435.9,823506213.17
2024-03-02,ETH,3435.9,3461.78,3398.38,3423.65,524944019.98
2024-03-03,ETH,3423.65,3493.25,3365.52,3489.57,598632307.05
2024-03-04,ETH,3489.57,3643.81,3436.14,3631.85,1340904406.6
2024-03-05,ETH,3631.85,3826.7,3207.51,3557.93,2637640132.83
2024-03-06,ETH,3557.93,3902.17,3502.64,3821.19,1849427331.22
2024-03-07,ETH,3821.19,3939.52,3737.47,3874.46,1132011899.65
2024-03-08,ETH,3874.46,4000.14,3828.33,3891.97,1412263227.04
2024-03-09,ETH,3891.97,3950.61,3880.22,3913.28,541613113.28
2024-03-10,ETH,3913.28,3971.32,3799.55,3881.86,743460686.12
2024-03-11,ETH,3881.86,4091.01,3752.31,4065.75,1493590506.66
2024-03-12,ETH,4065.75,4092.73,3832.09,3979.43,1526774188.85
2024-03-13,ETH,3979.43,4083.88,3934.38,4007.46,1150784389.88
2024-03-14,ETH,4007.46,4012.91,3719.25,3880.8,1466371721.53
2024-03-15,ETH,3880.8,3931.65,3567.56,3742.44,1806124095.18
2024-03-16,ETH,3742.44,3780.95,3467.22,3520.08,1048207664.08
2024-03-17,ETH,3520.08,3676.55,3411.95,3641.61,975546606.2
2024-03-18,ETH,3641.61,3642.66,3454.26,3520.31,1071170431.07
2024-03-19,ETH,3520.31,3547.15,3149.03,3158.44,1943259863.05
2024-03-20,ETH,3158.44,3535.92,3057.97,3516.66,2169017019.63
2024-03-21,ETH,3516.66,3586.77,3411.44,3492.08,1410320174.21
2024-03-22,ETH,3492.08,3542.29,3250.83,3337.08,1374192771.15
