date,symbol,open,high,low,close,volume
2020-09-16,BTC,10786.7,11094.7,10670.02,10957.1,372894154.99
2020-09-17,BTC,10957.1,11047.25,10755.99,10945.14,293584349.54
2020-09-18,BTC,10945.14,11040.66,10823.93,10937.89,248821618.73
2020-09-19,BTC,10937.89,11173.88,10898.63,11083.61,193207449.76
2020-09-20,BTC,11083.61,11083.9,10775.23,10921.85,237773866.86
2020-09-21,BTC,10921.85,10992.25,10319.73,10418.14,473754186.1
2020-09-22,BTC,10418.14,10576.92,10365.99,10534.73,301280976.85
2020-09-23,BTC,10534.73,10546.48,10166.62,10238.09,277589382.46
2020-09-24,BTC,10238.09,10792.17,10213.75,10742.98,304956298.0
2020-09-25,BTC,10742.98,10762.38,10562.14,10694.12,360929423.35
2020-09-26,BTC,10694.12,10822.99,10658.15,10734.23,148097714.06
2020-09-27,BTC,10734.23,10810.35,10612.42,10781.47,148127427.26
2020-09-28,BTC,10781.47,10951.6,10649.18,10699.0,350615325.76
2020-09-29,BTC,10699.0,10863.02,10641.03,10841.29,334584439.48
2020-09-30,BTC,10841.29,10850.12,10666.17,10779.42,317604086.65
2020-10-01,BTC,10779.42,10926.47,10454.66,10622.79,422940486.72
2020-10-02,BTC,10622.79,10668.49,10388.07,10576.64,355424408.51
2020-10-03,BTC,10576.64,10602.28,10507.49,10552.04,110570157.37
2020-10-04,BTC,10552.04,10699.94,10534.5,10675.52,111420779.07
2020-10-05,BTC,10675.52,10799.53,10627.77,10795.11,255950434.22
2020-10-06,BTC,10795.11,10801.66,10533.32,10603.9,329346366.4
2020-10-07,BTC,10603.9,10679.76,10554.41,10672.67,208253472.75
2020-10-08,BTC,10672.67,10957.42,10541.2,10929.4,423807796.12
2020-10-09,BTC,10929.4,11109.32,10839.3,11058.78,359802403.01
2020-10-10,BTC,11058.78,11485.43,11057.98,11301.57,296925751.27
2020-10-11,BTC,11301.57,11434.1,11284.09,11375.51,202131016.49
2020-10-12,BTC,11375.51,11725.28,11223.99,11539.76,478557074.68
2020-10-13,BTC,11539.76,11561.69,11314.56,11427.29,383360256.66
2020-10-14,BTC,11427.29,11550.25,11298.88,11429.3,259711904.03
2020-10-15,BTC,11429.3,11607.59,11269.05,11508.31,377801262.9
2020-10-16,BTC,11508.31,11545.35,11224.89,11326.25,332320579.31
2020-10-17,BTC,11326.25,11410.01,11270.69,11367.65,112306061.3
2020-10-18,BTC,11367.65,11513.68,11357.25,11513.33,131886570.58
2020-10-19,BTC,11513.33,11821.95,11417.11,11756.88,456404609.75
2020-10-20,BTC,11756.88,12047.73,11688.39,11921.78,576128149.71
2020-10-21,BTC,11921.78,13236.39,11900.51,12813.11,1296152945.69
2020-10-22,BTC,12813.11,13197.69,12700.74,12990.25,739591002.3
2020-10-23,BTC,12990.25,13031.82,12732.62,12937.2,416662855.54
2020-10-24,BTC,12937.2,13167.31,12886.47,13126.13,273005904.67
2020-10-25,BTC,13126.13,13346.7,12910.39,13041.21,368884232.62
2020-10-26,BTC,13041.21,13241.79,12797.05,13069.43,460984686.3
2020-10-27,BTC,13069.43,13783.14,13060.64,13646.02,603406480.39
2020-10-28,BTC,13646.02,13855.57,12906.15,13285.97,434942187.78
2020-10-29,BTC,13285.97,13643.6,12985.56,13462.18,555737562.11
2020-10-30,BTC,13462.18,13674.89,13132.53,13565.95,756044940.71
2020-10-31,BTC,13565.95,14077.8,13432.24,13803.41,600104833.89
2020-11-01,BTC,13803.41,13897.02,13630.22,13761.72,286724152.06
2020-11-02,BTC,13761.72,13828.48,13221.65,13571.24,453096297.52
2020-11-03,BTC,13571.24,14071.54,13300.84,14023.78,300271386.78
2020-11-04,BTC,14023.78,14258.9,13539.13,14157.73,423118194.37
2020-11-05,BTC,14157.73,15739.47,14114.37,15599.92,625288741.44
2020-11-06,BTC,15599.92,15948.88,15219.57,15590.62,538014394.46
2020-11-07,BTC,15590.62,15765.02,14427.34,14838.16,388303730.2
2020-11-08,BTC,14838.16,15653.89,14739.11,15488.25,285202500.11
2020-11-09,BTC,15488.25,15812.23,14833.13,15335.03,492570531.42
2020-11-10,BTC,15335.03,15476.99,15099.11,15313.73,352628988.82
2020-11-11,BTC,15313.73,15983.03,15288.76,15707.08,717920492.19
2020-11-12,BTC,15707.08,16348.99,15476.25,16306.53,1074746061.94
2020-11-13,BTC,16306.53,16482.62,15975.8,16332.85,694320640.17
2020-11-14,BTC,16332.85,16334.29,15720.61,16075.95,452657737.75
2020-11-15,BTC,16075.95,16156.82,15796.03,15964.7,286912254.78
2020-11-16,BTC,15964.7,16876.48,15877.77,16721.46,685608661.41
2020-11-17,BTC,16721.46,17857.37,16563.5,17681.54,1072294334.69
2020-11-18,BTC,17681.54,18466.1,17260.91,17786.27,1441862086.0
2020-11-19,BTC,17786.27,18172.87,17365.08,17824.64,859856045.56
2020-11-20,BTC,17824.64,18814.87,17764.07,18672.78,939934212.29
2020-11-21,BTC,18672.78,18966.12,18359.06,18704.06,705040526.65
2020-11-22,BTC,18704.06,18757.55,17635.18,18430.59,796767991.89
2020-11-23,BTC,18430.59,18761.66,18010.51,18385.74,902518528.75
2020-11-24,BTC,18385.74,19419.49,18117.78,19157.16,1403472685.29
2020-11-25,BTC,19157.16,19488.81,18519.89,18725.76,1141495120.46
2020-11-26,BTC,18725.76,18907.31,16270.37,17175.86,2220672632.83
2020-11-27,BTC,17175.86,17479.12,16462.87,17155.0,1034426524.1
2020-11-28,BTC,17155.0,17893.95,16895.0,17739.9,605284901.68
2020-11-29,BTC,17739.9,18347.24,17543.55,18199.23,489679989.73
2020-11-30,BTC,18199.23,19850.23,18199.03,19686.87,1493787961.07
2020-12-01,BTC,19686.87,19911.79,18194.17,18792.03,1743191338.61
2020-12-02,BTC,18792.03,19337.16,18350.0,19226.19,903817773.96
2020-12-03,BTC,19226.19,19608.49,18888.12,19448.44,747088833.15
2020-12-04,BTC,19448.44,19541.62,18603.79,18665.0,804366524.28
2020-12-05,BTC,18665.0,19178.4,18514.92,19156.84,388466883.76
2020-12-06,BTC,19156.84,19417.33,18885.88,19378.94,405708588.31
2020-12-07,BTC,19378.94,19411.51,18909.97,19181.41,477334574.93
2020-12-08,BTC,19181.41,19295.38,18227.31,18323.52,866543428.89
2020-12-09,BTC,18323.52,18639.24,17669.15,18549.92,1057335071.17
2020-12-10,BTC,18549.92,18554.32,17920.56,18250.47,684802762.09
2020-12-11,BTC,18250.47,18295.1,17598.13,18034.86,809318887.79
2020-12-12,BTC,18034.86,18948.78,18033.05,18814.98,484239535.46
2020-12-13,BTC,18814.98,19414.65,18733.67,19169.05,592021817.57
2020-12-14,BTC,19169.05,19339.6,19001.22,19274.69,456841099.92
2020-12-15,BTC,19274.69,19553.23,19060.06,19441.96,819839290.04
2020-12-16,BTC,19441.96,21527.36,19299.86,21352.13,1949841494.52
2020-12-17,BTC,21352.13,23698.98,21240.41,22822.17,3194654467.93
2020-12-18,BTC,22822.17,23271.54,22345.87,23135.57,1362467582.47
2020-12-19,BTC,23135.57,24114.51,22755.03,23844.72,1268054141.3
2020-12-20,BTC,23844.72,24252.16,23095.72,23467.06,1014224949.67
2020-12-21,BTC,23467.06,24077.7,22015.91,22727.13,1750627321.07
2020-12-22,BTC,22727.13,23833.23,22378.26,23823.32,1149767378.59
2020-12-23,BTC,23823.32,24082.98,22641.37,23239.5,1552020951.78
2020-12-24,BTC,23239.5,23778.56,22716.45,23724.2,923848542.66
2020-12-25,BTC,23724.2,24776.64,23417.43,24707.98,1199894883.01
2020-12-26,BTC,24707.98,26780.61,24494.27,26445.7,1611547513.19
2020-12-27,BTC,26445.7,28340.08,25805.96,26249.27,2463390777.21
2020-12-28,BTC,26249.27,27461.63,26085.96,27039.45,1402005893.58
2020-12-29,BTC,27039.45,27383.6,25864.25,27360.78,1479551411.61
2020-12-30,BTC,27360.78,28990.2,27360.09,28889.61,1993721842.2
2020-12-31,BTC,28889.61,29301.67,27957.13,28972.4,1924969475.46
2021-01-01,BTC,28972.4,29666.33,28748.21,29388.94,1487306218.52
2021-01-02,BTC,29388.94,33257.29,29036.26,32203.64,3750440817.91
2021-01-03,BTC,32203.64,34789.34,32010.59,33063.48,3132759314.54
2021-01-04,BTC,33063.48,33622.7,28493.29,32030.55,3901979149.92
2021-01-05,BTC,32030.55,34487.44,29985.29,34038.29,3037657026.2
2021-01-06,BTC,34038.29,36973.76,33404.2,36849.86,3788317475.74
2021-01-07,BTC,36849.86,40365.87,36340.01,39479.41,4753170180.55
2021-01-08,BTC,39479.41,41964.96,36640.51,40636.24,4705592327.36
2021-01-09,BTC,40636.24,41400.48,38783.61,40236.66,2241901362.12
