date,symbol,open,high,low,close,volume
2024-03-10,BNB,489.12,532.45,485.37,529.27,58534979.45
2024-03-11,BNB,529.27,555.14,509.72,522.98,55971908.0
2024-03-12,BNB,522.98,547.37,516.37,537.37,62737215.1
2024-03-13,BNB,537.37,633.71,541.81,630.86,120048537.78
2024-03-14,BNB,630.86,616.97,584.57,602.98,82019217.77
2024-03-15,BNB,602.98,635.55,575.3,633.05,109391363.49
2024-03-16,BNB,633.05,605.36,563.92,575.86,70654898.99
2024-03-17,BNB,575.86,607.08,564.9,571.25,46354386.89
2024-03-18,BNB,571.25,580.56,546.22,555.34,47777366.52
2024-03-19,BNB,555.34,513.72,489.26,507.41,51610184.14
2024-03-20,BNB,507.41,574.62,546.79,556.77,39870338.8
2024-03-21,BNB,556.77,558.66,531.28,553.68,33114839.84
2024-03-22,BNB,553.68,570.4,537.66,554.0,52411876.74
2024-03-23,BNB,554.0,561.45,546.21,551.85,21979318.65
2024-03-24,BNB,551.85,584.58,567.17,567.78,14900156.18
2024-03-25,BNB,567.78,612.89,582.76,587.09,35646587.43
2024-03-26,BNB,587.09,591.91,574.06,580.29,21659805.98
2024-03-27,BNB,580.29,577.0,565.89,574.01,20638525.64
2024-03-28,BNB,574.01,599.8,579.84,583.45,25390917.64
2024-03-29,BNB,583.45,619.84,575.73,612.92,57494034.97
2024-03-30,BNB,612.92,610.79,594.64,600.98,22668212.45
2024-03-31,BNB,600.98,620.85,606.59,606.94,16164932.42
2024-04-01,BNB,606.94,595.4,575.75,576.24,29935323.93
2024-04-02,BNB,576.24,558.3,540.17,551.36,30271652.62
2024-04-03,BNB,551.36,563.72,550.06,561.81,20576927.39
2024-04-04,BNB,561.81,608.29,583.21,585.81,44215629.3
2024-04-05,BNB,585.81,590.66,573.56,578.31,27091621.5
2024-04-06,BNB,578.31,593.83,583.63,585.7,12578175.58
2024-04-07,BNB,585.7,591.27,577.26,583.71,13368177.37
2024-04-08,BNB,583.71,603.62,585.0,586.29,22696286.38
2024-04-09,BNB,586.29,582.28,562.64,580.34,27317631.57
2024-04-10,BNB,580.34,628.38,589.68,609.81,37226657.07
2024-04-11,BNB,609.81,611.68,589.83,604.68,30044822.23
2024-04-12,BNB,604.68,601.67,578.03,595.9,71062933.39
2024-04-13,BNB,595.9,570.56,531.31,554.04,65446562.9
2024-04-14,BNB,554.04,578.67,560.78,567.1,30886751.49
2024-04-15,BNB,567.1,558.84,543.49,552.88,30965200.16
2024-04-16,BNB,552.88,556.87,537.28,537.98,20727909.51
2024-04-17,BNB,537.98,538.62,513.93,534.09,41412943.24
2024-04-18,BNB,534.09,573.13,548.48,552.29,37954590.72
2024-04-19,BNB,552.29,562.69,547.43,554.52,31143388.4
2024-04-20,BNB,554.52,575.13,563.17,571.3,15468877.56
2024-04-21,BNB,571.3,582.65,567.91,579.86,18208005.71
2024-04-22,BNB,579.86,615.06,596.14,604.83,35684631.4
